DEPT,GR,RHOB,NPHI,RD
2012.5,138.2963,2.4523,0.3769,8.946
2013.0,142.7374,2.4614,0.3738,8.7448
2013.5,147.1833,2.4619,0.3571,8.486
2014.0,139.1094,2.4575,0.3495,8.1527
2014.5,134.8279,2.4459,0.3515,8.0037
2015.0,132.4782,2.4347,0.3595,7.8983
2015.5,131.2384,2.4309,0.3559,7.945
2016.0,130.6084,2.4299,0.3547,7.9686
2016.5,129.9784,2.4327,0.3536,8.045
2017.0,131.2741,2.4506,0.3555,8.2391
2017.5,133.8221,2.4805,0.3579,8.4755
2018.0,136.3702,2.4947,0.3561,8.6974
2018.5,138.6737,2.4875,0.3576,8.4904
2019.0,138.4085,2.4727,0.3615,8.0999
2019.5,138.993,2.457,0.3675,7.8659
2020.0,139.5825,2.4444,0.3649,7.7373
2020.5,140.7818,2.4404,0.3574,7.8595
2021.0,143.2005,2.4489,0.3525,8.4099
2021.5,144.3998,2.4673,0.3466,9.0435
2022.0,144.4674,2.4798,0.3417,9.4875
2022.5,145.5788,2.473,0.3399,9.1674
2023.0,148.2624,2.4515,0.3444,8.5779
2023.5,153.3788,2.4412,0.3528,8.315
2024.0,157.1869,2.4511,0.3503,8.7406
2024.5,160.1218,2.4616,0.3468,9.2836
2025.0,162.5405,2.4607,0.344,8.9731
2025.5,163.13,2.4511,0.3492,8.4494
2026.0,163.1098,2.4415,0.3698,8.3898
2026.5,161.6733,2.4381,0.3851,8.5148
2027.0,156.19,2.4391,0.3786,8.6426
2027.5,145.4362,2.4414,0.3701,8.7376
2028.0,139.943,2.4428,0.381,8.8866
2028.5,141.4179,2.4444,0.3829,9.0653
2029.0,147.1244,2.4462,0.3795,9.2042
2029.5,150.1529,2.4458,0.3638,9.3263
2030.0,148.3034,2.4405,0.3552,9.5422
2030.5,144.0148,2.4347,0.3532,9.7083
2031.0,141.5144,2.4292,0.3514,9.7258
2031.5,140.314,2.4299,0.3402,9.5172
2032.0,141.0733,2.4377,0.325,9.2368
2032.5,142.3365,2.4518,0.3141,8.8379
2033.0,143.9004,2.4601,0.3202,8.3704
2033.5,145.1067,2.4613,0.3484,8.1426
2034.0,140.8141,2.4612,0.3767,8.1804
2034.5,137.1353,2.4621,0.3763,8.2889
2035.0,135.8955,2.4656,0.3567,8.4849
2035.5,137.7206,2.4711,0.3402,8.6313
2036.0,139.0649,2.475,0.3413,8.7434
2036.5,140.103,2.4701,0.3472,8.8594
2037.0,140.0793,2.4567,0.3603,8.8912
2037.5,139.2289,2.4475,0.357,8.884
2038.0,133.4515,2.4502,0.3518,8.7947
2038.5,127.8167,2.4644,0.3451,8.6682
2039.0,128.4062,2.4738,0.3397,8.4643
2039.5,129.6055,2.4645,0.3395,8.2278
2040.0,130.1951,2.4438,0.3409,8.0724
2040.5,131.4503,2.4375,0.3404,8.0516
2041.0,132.7135,2.4375,0.3387,8.0785
2041.5,133.9766,2.4374,0.3483,8.1688
2042.0,136.7114,2.4387,0.349,8.291
2042.5,132.1854,2.451,0.347,8.4442
2043.0,128.8438,2.4698,0.3408,8.6556
2043.5,128.8235,2.4794,0.3384,8.7303
2044.0,130.0228,2.4785,0.3517,8.4898
2044.5,130.6123,2.4754,0.3562,7.6797
2045.0,131.8433,2.4688,0.3386,6.6616
2045.5,132.401,2.4546,0.3304,6.2149
2046.0,132.0526,2.4285,0.3309,6.6356
2046.5,129.69,2.4205,0.3322,8.3521
2047.0,127.1647,2.4334,0.334,9.9659
2047.5,124.9928,2.4425,0.3367,10.6956
2048.0,129.2408,2.4498,0.3396,11.1429
2048.5,133.4888,2.4588,0.3418,11.5032
2049.0,138.9564,2.4617,0.3456,11.7232
2049.5,145.1151,2.4593,0.3536,11.8979
2050.0,154.9875,2.4537,0.361,12.1858
2050.5,156.5785,2.4473,0.3644,12.4276
2051.0,153.0996,2.4405,0.3664,12.5507
2051.5,147.8022,2.4297,0.3678,12.6912
2052.0,142.3176,2.4188,0.369,12.8603
2052.5,139.4142,2.413,0.3671,12.9165
2053.0,145.4915,2.4194,0.3554,12.7958
2053.5,151.5688,2.431,0.3415,12.6132
2054.0,153.9875,2.4432,0.3495,12.5175
2054.5,155.1868,2.4432,0.3661,12.4118
2055.0,153.6035,2.4334,0.3692,12.3571
2055.5,149.1191,2.428,0.3569,12.3502
2056.0,144.7561,2.4262,0.336,12.4518
2056.5,137.0747,2.4246,0.3274,12.9584
2057.0,116.051,2.4231,0.3212,13.6885
2057.5,112.9819,2.4193,0.3197,14.2057
2058.0,112.8578,2.4141,0.3211,13.9594
2058.5,114.7707,2.408,0.3241,13.2484
2059.0,117.8713,2.4132,0.3436,12.6157
2059.5,122.4033,2.4193,0.356,12.2857
2060.0,127.3661,2.4179,0.3543,12.0482
2060.5,128.714,2.4136,0.3422,11.8432
2061.0,127.185,2.4119,0.3288,11.7749
2061.5,125.4402,2.4193,0.3134,11.6685
2062.0,120.1065,2.4237,0.3152,11.4003
2062.5,118.8667,2.4192,0.3209,11.0699
2063.0,121.8953,2.4175,0.325,10.7451
2063.5,127.3628,2.4174,0.3306,10.4637
2064.0,136.0079,2.4189,0.3388,10.4055
2064.5,137.9462,2.4237,0.3452,10.7438
2065.0,138.8874,2.4406,0.3468,11.3189
2065.5,132.9447,2.4473,0.3426,12.4901
2066.0,128.1101,2.4417,0.3355,13.5357
2066.5,124.1823,2.4191,0.3237,13.69
2067.0,126.6011,2.4058,0.32,13.0233
2067.5,130.8491,2.4025,0.317,12.0804
2068.0,133.2679,2.413,0.3235,10.9894
2068.5,134.5072,2.4221,0.3345,9.9316
2069.0,135.7703,2.4304,0.3448,9.0518
2069.5,136.4238,2.4316,0.3541,8.578
2070.0,138.2967,2.4316,0.3587,8.5487
2070.5,139.2591,2.4312,0.3547,9.1135
2071.0,131.3069,2.4288,0.3418,10.2167
2071.5,127.6281,2.4258,0.3347,10.9137
2072.0,121.5103,2.4279,0.3473,10.9907
2072.5,116.612,2.4433,0.363,10.7293
2073.0,112.9166,2.4489,0.3713,10.4702
2073.5,111.6921,2.4463,0.3648,10.3953
2074.0,111.6707,2.4407,0.3501,10.3893
2074.5,111.6494,2.4375,0.3463,10.3838
2075.0,112.1807,2.4358,0.3462,10.3784
2075.5,116.2894,2.4377,0.3457,10.1179
2076.0,122.5576,2.4401,0.3416,9.7812
2076.5,123.7591,2.4442,0.3272,9.9616
2077.0,119.4683,2.4426,0.3272,10.5225
2077.5,116.3993,2.4292,0.3392,11.0984
2078.0,119.2713,2.4204,0.3428,11.277
2078.5,127.8201,2.4199,0.3441,10.9701
2079.0,132.327,2.426,0.348,10.277
2079.5,135.1107,2.433,0.3515,9.6754
2080.0,135.171,2.437,0.3524,9.5838
2080.5,131.5115,2.4383,0.3512,9.885
2081.0,128.4424,2.4413,0.3464,10.3441
2081.5,124.1539,2.4451,0.3342,10.8717
2082.0,120.4751,2.4418,0.3265,11.2433
2082.5,123.5683,2.4322,0.3261,11.7055
2083.0,126.0185,2.4296,0.3384,11.9796
2083.5,126.5118,2.4319,0.3362,11.7873
2084.0,120.0166,2.4349,0.3295,11.4495
2084.5,113.1001,2.4371,0.3207,10.9965
2085.0,107.5385,2.4386,0.3177,10.4019
2085.5,106.2987,2.44,0.32,10.459
2086.0,110.6719,2.4441,0.3217,11.4493
2086.5,115.5115,2.4579,0.3237,12.6466
2087.0,120.36,2.4703,0.3256,13.04
2087.5,128.0705,2.463,0.3284,12.5665
2088.0,133.7233,2.4467,0.3343,12.0634
2088.5,135.4421,2.4414,0.3376,11.817
2089.0,131.7598,2.4418,0.3335,11.8271
2089.5,118.9345,2.4409,0.3313,11.8943
2090.0,112.8165,2.4444,0.3312,11.8876
2090.5,110.9421,2.4552,0.3307,11.881
2091.0,108.9532,2.4702,0.3277,11.8744
2091.5,105.6307,2.471,0.3217,11.7793
2092.0,103.1951,2.4637,0.3197,11.5246
2092.5,101.125,2.4646,0.3219,11.1214
2093.0,101.1037,2.4681,0.3267,10.7394
2093.5,102.9075,2.4641,0.3345,9.9286
2094.0,107.1554,2.4555,0.3362,8.7636
2094.5,115.0619,2.4482,0.3338,8.0132
2095.0,119.5306,2.4418,0.3282,8.1632
2095.5,115.6308,2.4346,0.3221,9.2924
2096.0,115.6104,2.4324,0.319,10.9136
2096.5,117.5153,2.4322,0.3193,12.2072
2097.0,119.5347,2.4359,0.3214,12.4068
2097.5,121.4567,2.4417,0.3242,11.8792
2098.0,123.1099,2.4504,0.3243,11.2397
2098.5,123.4299,2.4596,0.3232,10.7179
2099.0,122.1852,2.4608,0.3228,10.3836
2099.5,120.3356,2.4607,0.3264,10.1675
2100.0,119.7054,2.4649,0.3282,10.0949
2100.5,120.2948,2.4702,0.327,10.0896
2101.0,122.7134,2.454,0.3253,10.2416
2101.5,125.1881,2.4473,0.3317,10.5479
2102.0,126.3312,2.4454,0.3358,10.8257
2102.5,121.9661,2.4467,0.3341,10.8848
2103.0,113.3346,2.4497,0.3293,10.5859
2103.5,107.1591,2.4528,0.3218,10.1616
2104.0,102.3905,2.4545,0.3192,9.804
2104.5,99.3898,2.4581,0.3254,9.5681
2105.0,98.7596,2.468,0.3431,9.4317
2105.5,100.5685,2.4846,0.3472,9.2972
2106.0,104.2066,2.4949,0.3417,9.2288
2106.5,110.9581,2.5007,0.3303,9.1514
2107.0,114.6037,2.4942,0.319,9.0064
2107.5,115.7308,2.4853,0.3232,8.8052
2108.0,115.5203,2.4791,0.3314,8.6077
2108.5,114.5883,2.473,0.3303,8.4734
2109.0,112.6243,2.4685,0.3258,8.376
2109.5,110.1513,2.468,0.3258,8.343
2110.0,110.1309,2.4723,0.3343,8.5139
2110.5,109.5007,2.4785,0.3442,8.9323
2111.0,110.6999,2.488,0.345,9.3049
2111.5,112.5087,2.4944,0.3382,9.4305
2112.0,112.3905,2.4777,0.3305,9.49
2112.5,107.9298,2.4633,0.3286,9.5329
2113.0,104.079,2.4549,0.3323,9.4378
2113.5,100.635,2.4557,0.3367,9.2906
2114.0,98.7275,2.4594,0.3351,9.1198
2114.5,99.3073,2.4654,0.3267,9.0767
2115.0,103.2095,2.4744,0.321,9.2606
2115.5,107.4574,2.4841,0.3261,9.5153
2116.0,112.315,2.4893,0.33,9.6471
2116.5,114.7337,2.4865,0.3291,9.5784
2117.0,116.5425,2.4819,0.3244,9.4316
2117.5,119.0582,2.4762,0.3212,9.2198
2118.0,121.9896,2.4662,0.3202,8.9719
2118.5,112.7793,2.4539,0.319,8.8534
2119.0,109.5303,2.4505,0.3167,8.8485
2119.5,107.6228,2.4566,0.3117,8.9602
2120.0,106.3253,2.4591,0.3061,9.3294
2120.5,104.8043,2.4576,0.3051,9.7251
2121.0,102.9546,2.4623,0.3096,10.0587
2121.5,101.1049,2.4759,0.3227,10.4816
2122.0,98.6455,2.4901,0.3319,10.8488
2122.5,96.7795,2.4936,0.3313,11.0011
2123.0,95.556,2.4905,0.3301,10.9723
2123.5,98.339,2.4873,0.3334,10.8639
2124.0,101.9676,2.4883,0.3369,10.6274
2124.5,104.6411,2.4926,0.3346,10.2925
2125.0,102.1768,2.4986,0.3278,9.9688
2125.5,101.196,2.5051,0.324,9.5728
2126.0,99.6917,2.5054,0.3215,9.0528
2126.5,99.0616,2.5047,0.3178,8.561
2127.0,97.2119,2.507,0.3131,8.1404
2127.5,92.9232,2.5145,0.3087,7.9008
2128.0,87.3661,2.5271,0.3079,8.1413
2128.5,84.9543,2.5263,0.3095,8.8048
2129.0,85.0707,2.5179,0.3089,9.2641
2129.5,88.7402,2.5136,0.3059,9.2832
2130.0,94.1825,2.5174,0.3039,8.9235
2130.5,97.6887,2.5253,0.3071,8.3116
2131.0,103.7459,2.5277,0.319,7.736
2131.5,104.5255,2.5265,0.3298,7.4482
2132.0,102.4856,2.5217,0.3328,7.4836
2132.5,101.8555,2.5155,0.3313,7.8517
2133.0,101.2253,2.5034,0.3286,8.4321
2133.5,101.2043,2.4954,0.3233,8.9988
2134.0,101.1829,2.5027,0.3174,9.4457
2134.5,101.7739,2.5135,0.3154,9.8265
2135.0,101.75,2.5236,0.3172,10.2102
2135.5,101.9971,2.523,0.3191,10.4016
2136.0,102.968,2.5016,0.3195,10.3348
2136.5,105.3407,2.4905,0.3185,10.1874
2137.0,100.4423,2.4891,0.3173,9.9821
2137.5,98.3676,2.4929,0.3182,9.7038
2138.0,99.1829,2.503,0.3209,9.4909
2138.5,99.1616,2.5095,0.3243,9.3553
2139.0,99.8067,2.5011,0.3287,9.4322
2139.5,100.3403,2.4923,0.3396,9.8843
2140.0,100.3171,2.4891,0.3491,10.4541
2140.5,99.4584,2.4888,0.3448,10.9097
2141.0,96.9413,2.4859,0.3309,10.8321
2141.5,95.0337,2.4829,0.3179,10.1866
2142.0,96.5696,2.484,0.3156,9.3979
2142.5,100.2078,2.4885,0.3243,8.7104
2143.0,103.8459,2.495,0.3286,8.3874
2143.5,106.2646,2.5073,0.3247,8.1432
2144.0,104.3822,2.5323,0.3203,7.9674
2144.5,101.2716,2.5366,0.3198,8.1693
2145.0,99.3636,2.5221,0.3192,8.7962
2145.5,98.8628,2.5017,0.312,9.2416
2146.0,98.8415,2.4898,0.3069,9.1789
2146.5,98.8201,2.4899,0.3086,8.8007
2147.0,98.7946,2.4917,0.3142,8.4385
2147.5,101.2132,2.4966,0.3211,8.0859
2148.0,106.0709,2.5042,0.3253,7.7856
2148.5,112.148,2.5088,0.3265,7.6563
2149.0,115.7862,2.5044,0.3265,7.8094
2149.5,117.5951,2.4962,0.3232,8.3749
2150.0,111.3865,2.4814,0.3165,8.9768
2150.5,110.847,2.4732,0.3109,9.0182
2151.0,112.2457,2.4774,0.3083,8.8073
2151.5,113.2409,2.4873,0.3096,8.5625
2152.0,107.3661,2.4976,0.315,8.3687
2152.5,104.0479,2.4947,0.3202,8.2048
2153.0,104.0275,2.4765,0.3216,7.9759
2153.5,104.0071,2.4766,0.319,7.7876
2154.0,103.9867,2.479,0.3127,7.7116
2154.5,102.7468,2.4749,0.3095,7.7633
2155.0,98.1169,2.4683,0.3123,7.9101
2155.5,90.5895,2.4596,0.3169,8.3057
2156.0,85.7313,2.4535,0.3154,9.0669
2156.5,82.1007,2.452,0.3075,9.5163
2157.0,80.1359,2.4509,0.299,9.2049
2157.5,78.8384,2.4509,0.2964,8.7382
2158.0,76.9841,2.4533,0.3008,8.2241
2158.5,81.8418,2.46,0.3055,7.8336
2159.0,87.3092,2.4683,0.3116,7.4781
2159.5,93.3864,2.4772,0.3216,7.1022
2160.0,95.805,2.4788,0.3282,6.3902
2160.5,90.1012,2.4702,0.3266,5.746
2161.0,86.9825,2.4588,0.3202,5.7922
2161.5,83.9767,2.4519,0.3103,7.1163
2162.0,82.0692,2.4561,0.3034,8.8991
2162.5,81.6738,2.4655,0.3054,9.3377
2163.0,81.6524,2.476,0.3096,9.3205
2163.5,84.0667,2.4866,0.3129,8.9829
2164.0,88.3146,2.4952,0.322,8.2215
2164.5,93.1723,2.4964,0.341,6.9618
2165.0,101.6885,2.4868,0.3665,5.9334
2165.5,103.4974,2.4686,0.3804,5.1793
2166.0,99.3275,2.454,0.3757,4.5788
2166.5,93.0884,2.4482,0.3615,4.4657
2167.0,92.4606,2.4469,0.3388,5.3257
2167.5,96.746,2.4468,0.3268,6.792
2168.0,100.0322,2.4446,0.3392,7.0934
2168.5,93.6087,2.4365,0.3523,6.7221
2169.0,92.9786,2.4337,0.3525,5.7997
2169.5,97.2265,2.4467,0.3366,5.276
2170.0,102.0841,2.4584,0.3182,5.1851
2170.5,105.1125,2.4563,0.3156,5.3148
2171.0,107.571,2.4573,0.3179,5.4903
2171.5,108.9232,2.4608,0.3256,5.6943
2172.0,109.9294,2.4605,0.3308,6.1347
2172.5,108.2633,2.4554,0.3272,6.8834
2173.0,101.5683,2.4527,0.3234,7.7529
2173.5,96.0826,2.4591,0.321,8.613
2174.0,90.3255,2.4669,0.3196,9.1169
2174.5,89.0856,2.4736,0.3198,8.7806
2175.0,88.4554,2.4807,0.3227,8.0954
2175.5,88.435,2.4886,0.3314,7.4323
2176.0,89.6341,2.4964,0.3347,7.021
2176.5,89.6128,2.5052,0.3271,6.8365
2177.0,89.4775,2.5067,0.3226,6.7112
2177.5,87.3992,2.4972,0.3247,6.645
2178.0,83.988,2.4933,0.3305,6.732
2178.5,81.6405,2.5007,0.3312,7.1467
2179.0,80.3597,2.5098,0.3265,7.6186
2179.5,80.9446,2.5081,0.3222,7.4986
2180.0,86.4121,2.4978,0.3176,7.211
2180.5,93.099,2.4887,0.3153,7.0581
2181.0,93.0786,2.4953,0.315,7.0735
2181.5,93.0579,2.5029,0.3135,7.2528
2182.0,93.6476,2.4936,0.3075,7.7266
2182.5,95.8433,2.488,0.2963,8.4307
2183.0,99.8881,2.4909,0.2883,8.9109
2183.5,101.3869,2.4999,0.2912,8.962
2184.0,100.0963,2.5074,0.2999,8.4783
2184.5,95.6168,2.5039,0.3066,7.7798
2185.0,94.6281,2.4928,0.312,7.1265
2185.5,94.5958,2.4818,0.3199,6.4604
2186.0,95.1795,2.4655,0.3322,5.786
2186.5,96.3729,2.4548,0.3427,5.3535
2187.0,97.5663,2.4535,0.3429,5.3355
2187.5,100.0312,2.4813,0.3284,5.6889
2188.0,102.0491,2.5176,0.3131,6.2188
2188.5,104.4976,2.5252,0.3159,6.7851
2189.0,107.0348,2.4945,0.3253,6.9188
2189.5,109.0152,2.4639,0.3332,6.4352
2190.0,110.82,2.442,0.345,6.2108
2190.5,106.3202,2.4156,0.3674,5.8997
2191.0,103.2623,2.4032,0.3855,5.6216
2191.5,101.5884,2.4217,0.3856,5.4017
2192.0,101.5563,2.4353,0.3728,5.2017
2192.5,102.1399,2.4474,0.3446,5.7897
2193.0,102.7236,2.4504,0.3151,7.1599
2193.5,106.356,2.454,0.3125,8.036
2194.0,108.1592,2.4738,0.332,8.1674
2194.5,101.2324,2.4951,0.3506,7.424
2195.0,98.0305,2.4913,0.3586,6.1658
2195.5,96.4956,2.4652,0.3531,5.2642
2196.0,102.6829,2.4682,0.3451,5.1837
2196.5,112.3711,2.4818,0.3386,5.4964
2197.0,120.7945,2.5076,0.3288,5.8702
2197.5,126.866,2.5151,0.3231,6.2416
2198.0,137.8155,2.4712,0.328,6.5685
2198.5,141.448,2.3933,0.339,6.3324
2199.0,135.9048,2.3635,0.3647,5.4779
2199.5,125.1918,2.3663,0.3838,5.2679
2200.0,118.7002,2.3813,0.3886,5.2931
2200.5,115.4866,2.36,0.3967,5.2593
2201.0,117.2256,2.2811,0.4003,5.0457
2201.5,122.3759,2.1975,0.3891,4.6658
2202.0,125.3986,2.2119,0.3637,4.1658
2202.5,127.8116,2.3434,0.3432,3.8664
2203.0,130.2245,2.4295,0.3374,4.6168
2203.5,131.4377,2.419,0.3452,6.0217
2204.0,133.2211,2.3875,0.3558,6.6841
2204.5,130.2091,2.3975,0.3567,6.1732
2205.0,127.2778,2.4263,0.3533,6.2974
2205.5,125.2104,2.449,0.3545,7.1755
2206.0,123.9227,2.4443,0.3764,7.9953
2206.5,125.1507,2.4282,0.3903,7.8665
2207.0,130.0027,2.4185,0.39,6.9628
2207.5,132.4156,2.4339,0.3802,7.0037
2208.0,127.5115,2.4472,0.3623,7.415
2208.5,122.484,2.4548,0.3485,7.7991
2209.0,120.1422,2.4668,0.3287,8.2078
2209.5,124.0834,2.5548,0.3165,8.1753
2210.0,124.9681,2.529,0.3205,7.1456
2210.5,123.761,2.4871,0.33,6.727
2211.0,121.7784,2.4439,0.3389,6.6506
2211.5,120.6085,2.3796,0.3461,6.9341
2212.0,119.9726,2.3241,0.36,7.0874
2212.5,119.9466,2.2462,0.3887,6.768
2213.0,121.14,2.2417,0.3947,6.0771
2213.5,124.9236,2.3146,0.3821,5.2722
2214.0,127.4098,2.3692,0.3605,5.3933
2214.5,129.1617,2.4238,0.3446,6.4713
2215.0,129.5722,2.4732,0.3442,7.6332
2215.5,129.8423,2.4783,0.362,8.5824
2216.0,132.5558,2.4423,0.3774,9.0035
2216.5,135.5784,2.3958,0.3802,7.8261
2217.0,138.6011,2.3887,0.3725,6.6545
2217.5,142.8433,2.4068,0.3608,7.2923
2218.0,140.3047,2.4249,0.3535,7.8434
2218.5,129.1626,2.4355,0.35,7.4661
2219.0,125.8954,2.4521,0.3441,7.0227
2219.5,122.218,2.4479,0.327,6.9505
2220.0,122.6662,2.4331,0.3185,7.3888
2220.5,127.4723,2.4322,0.3194,7.9061
2221.0,131.6721,2.4257,0.3264,7.8617
2221.5,134.085,2.3881,0.3433,7.3008
2222.0,136.4979,2.3866,0.3705,6.8444
2222.5,132.8133,2.3941,0.3793,6.9227
2223.0,127.2142,2.4229,0.3763,7.5308
2223.5,123.43,2.435,0.3738,8.0885
2224.0,122.3692,2.4379,0.3714,8.7045
2224.5,132.3546,2.4422,0.3663,9.0684
2225.0,137.1768,2.4523,0.3497,9.4555
2225.5,137.6382,2.4651,0.3319,9.8002
2226.0,126.52,2.4878,0.3212,9.8831
2226.5,122.2257,2.506,0.321,9.8748
2227.0,119.1508,2.4953,0.3263,9.763
2227.5,122.7832,2.4801,0.344,9.2058
2228.0,125.1962,2.4674,0.3639,8.5628
2228.5,123.9482,2.4602,0.3685,7.7446
2229.0,123.9207,2.4577,0.37,6.4903
2229.5,124.9781,2.4428,0.3707,5.5334
2230.0,128.3603,2.4403,0.369,4.8259
2230.5,134.4883,2.4448,0.3619,5.0824
2231.0,136.6206,2.4615,0.3442,6.071
2231.5,133.6123,2.4675,0.3272,7.2163
2232.0,129.155,2.4735,0.3241,8.1327
2232.5,125.5537,2.48,0.3319,7.3442
2233.0,123.0886,2.4825,0.3459,6.9947
2233.5,122.4527,2.4489,0.3476,6.8599
2234.0,121.2071,2.2976,0.352,6.5872
2234.5,113.0878,2.0007,0.3652,6.3279
2235.0,110.7891,1.9102,0.4073,5.6756
2235.5,113.1312,1.7888,0.4087,4.4932
2236.0,117.5606,2.1038,0.3867,4.1365
2236.5,116.1808,2.3024,0.3567,4.4459
2237.0,111.8912,2.4928,0.3581,5.7453
2237.5,111.2554,2.4335,0.3791,6.052
2238.0,111.839,2.3864,0.4099,5.4437
2238.5,114.252,2.3696,0.403,4.8558
2239.0,116.7021,2.3681,0.3826,5.2437
2239.5,118.4681,2.3372,0.3788,5.3217
2240.0,118.439,2.2556,0.3916,4.7364
2240.5,118.4116,2.1921,0.4007,4.0852
2241.0,118.3841,2.1942,0.3915,4.036
2241.5,118.3567,2.2842,0.3591,4.5536
2242.0,120.1538,2.4512,0.3489,5.8976
2242.5,121.3473,2.4667,0.3518,6.5538
2243.0,123.7602,2.4587,0.3596,6.6109
2243.5,125.5634,2.4646,0.3559,6.4407
2244.0,122.9998,2.4662,0.3528,6.0243
2244.5,118.5161,2.4575,0.3571,5.8357
2245.0,114.1893,2.4308,0.3668,5.856
2245.5,111.2083,2.3643,0.3617,6.069
2246.0,110.1829,2.2471,0.3535,6.6159
2246.5,112.5043,2.0342,0.361,7.4012
2247.0,118.0506,1.9886,0.3946,8.1087
2247.5,120.4635,2.0072,0.4004,7.2207
2248.0,122.878,2.0553,0.379,5.5757
2248.5,120.4114,2.1763,0.3545,4.034
2249.0,118.556,2.35,0.3334,4.1592
2249.5,119.8628,2.4465,0.3376,6.7331
2250.0,121.9069,2.4799,0.3369,7.9404
2250.5,123.8339,2.4925,0.3322,7.7566
2251.0,125.1524,2.481,0.3275,7.1462
2251.5,126.3393,2.4574,0.3263,6.6754
2252.0,127.5328,2.4181,0.3312,6.3107
2252.5,127.5067,2.374,0.3469,5.9466
2253.0,126.8708,2.298,0.3894,5.477
2253.5,122.5461,2.2528,0.3933,4.7842
2254.0,117.3045,2.2614,0.3839,3.9236
2254.5,110.3901,2.3072,0.3625,3.2675
2255.0,106.2421,2.3969,0.3164,4.167
2255.5,103.6492,2.4586,0.2986,6.2499
2256.0,103.5773,2.4692,0.2947,7.6863
2256.5,108.3825,2.451,0.3063,8.6208
2257.0,115.6734,2.3841,0.3217,8.9062
2257.5,124.1839,2.1627,0.3434,7.4532
2258.0,122.3286,1.9701,0.3763,4.0262
2258.5,113.0051,1.9578,0.4005,2.5675
2259.0,107.265,2.0009,0.4127,2.4543
2259.5,104.7043,2.1619,0.4,2.686
2260.0,101.6581,2.3474,0.3652,3.7361
2260.5,104.6583,2.3788,0.3418,5.5818
2261.0,109.4411,2.3648,0.3395,5.7736
2261.5,112.9865,2.1979,0.347,4.4729
2262.0,115.3995,1.9083,0.363,3.7194
2262.5,117.8124,1.7912,0.3821,3.1973
2263.0,120.8351,1.7639,0.4007,2.9031
2263.5,122.7386,1.8278,0.3877,2.7239
2264.0,124.4415,1.9721,0.3753,2.8169
2264.5,125.8078,2.0115,0.3732,4.0503
2265.0,126.8283,2.0234,0.3752,4.3675
2265.5,126.7957,2.059,0.3665,3.4422
2266.0,127.3728,2.1854,0.3406,3.6315
2266.5,127.3467,2.4159,0.3216,4.7183
2267.0,129.1499,2.5068,0.3278,5.7027
2267.5,129.1238,2.4823,0.3427,5.7461
2268.0,125.4065,2.428,0.3507,5.2569
2268.5,120.8578,2.4137,0.3471,5.1325
2269.0,114.0062,2.436,0.3378,5.441
2269.5,110.117,2.4718,0.3184,5.9979
2270.0,115.1339,2.4864,0.3072,6.6689
2270.5,117.4113,2.4867,0.3102,7.1067
2271.0,119.7818,2.4756,0.3174,7.1479
2271.5,122.8045,2.4515,0.3305,6.5996
2272.0,126.4369,2.4012,0.3492,5.9528
2272.5,125.8011,2.392,0.3644,5.6703
2273.0,123.9163,2.438,0.362,5.6695
2273.5,123.3079,2.4813,0.3428,5.7283
2274.0,123.8936,2.4933,0.3281,6.0181
2274.5,124.69,2.4884,0.3221,6.5269
2275.0,125.9451,2.4769,0.328,7.0124
2275.5,126.247,2.4658,0.331,7.8156
2276.0,127.4347,2.4573,0.3215,8.5264
2276.5,126.7988,2.452,0.3066,9.3349
2277.0,126.163,2.449,0.3048,10.187
2277.5,123.6979,2.4484,0.3186,9.8197
2278.0,117.329,2.4524,0.3192,10.523
2278.5,108.563,2.4603,0.3161,9.593
2279.0,105.5836,2.4769,0.3107,8.8825
2279.5,105.3008,2.4895,0.3048,9.1495
2280.0,106.7883,2.4899,0.307,9.7804
2280.5,109.5039,2.4871,0.3095,10.1704
2281.0,113.1363,2.4846,0.3124,10.258
2281.5,116.159,2.4784,0.3186,9.6006
2282.0,119.7915,2.4613,0.3342,9.2129
2282.5,123.4488,2.4282,0.3495,8.9573
2283.0,128.5501,2.4017,0.3452,8.7151
2283.5,133.5213,2.4189,0.337,8.6042
2284.0,136.7323,2.4598,0.3315,8.7521
2284.5,139.0583,2.4629,0.3261,9.3168
2285.0,136.8068,2.4558,0.3324,10.0596
2285.5,133.128,2.4475,0.3453,10.4686
2286.0,130.059,2.4484,0.3476,10.3097
2286.5,126.3801,2.4731,0.343,9.5537
2287.0,122.6768,2.4992,0.3343,9.0455
2287.5,120.704,2.4894,0.3256,8.7946
2288.0,118.2522,2.4629,0.3231,8.5553
2288.5,115.5225,2.4461,0.3157,8.4583
2289.0,112.664,2.4462,0.3036,8.9843
2289.5,108.4572,2.45,0.302,9.752
2290.0,102.4477,2.4546,0.3038,10.089
2290.5,101.2079,2.4644,0.3073,10.0787
2291.0,101.7974,2.4935,0.3109,9.916
2291.5,102.3869,2.5046,0.3156,9.2542
2292.0,101.7072,2.4902,0.3191,8.7732
2292.5,100.0606,2.4815,0.3218,9.0263
2293.0,96.2286,2.4886,0.323,9.6683
2293.5,113.7637,2.4947,0.3263,10.3653
2294.0,130.3783,2.4841,0.3351,11.0948
2294.5,140.0601,2.4585,0.353,11.2048
2295.0,141.4328,2.4469,0.3624,10.4586
2295.5,127.2147,2.4479,0.3609,9.9142
2296.0,125.3652,2.4571,0.3572,9.7612
