DEPT,GR,RHOB,NPHI,RD
1472.5,102.937,2.5627,0.276,8.3431
1473.0,101.406,2.5741,0.2715,8.3255
1473.5,101.669,2.5754,0.2683,8.3058
1474.0,101.981,2.5788,0.2778,8.2806
1474.5,103.795,2.5845,0.287,8.2536
1475.0,105.659,2.5884,0.2969,8.2262
1475.5,106.243,2.5914,0.3096,8.1986
1476.0,104.958,2.5946,0.3155,8.1716
1476.5,102.89,2.5967,0.3026,8.1446
1477.0,100.916,2.5866,0.2983,8.1176
1477.5,98.388,2.571,0.2926,8.0906
1478.0,97.514,2.5663,0.2875,8.0636
1478.5,97.585,2.5744,0.278,8.0369
1479.0,98.517,2.5753,0.2698,8.0051
1479.5,99.825,2.5633,0.2726,7.9595
1480.0,101.73,2.5511,0.2811,7.9064
1480.5,103.616,2.5385,0.291,7.8534
1481.0,105.583,2.5297,0.2938,7.8004
1481.5,107.511,2.5277,0.2958,7.7474
1482.0,108.769,2.5269,0.3032,7.6944
1482.5,105.643,2.5338,0.304,7.6414
1483.0,101.735,2.5463,0.3031,7.5883
1483.5,101.887,2.5611,0.3021,7.5353
1484.0,101.958,2.5733,0.2984,7.4788
1484.5,102.214,2.5739,0.2953,7.4457
1485.0,102.636,2.566,0.2941,7.4624
1485.5,102.525,2.5542,0.2967,7.4864
1486.0,100.842,2.5505,0.3042,7.5108
1486.5,99.77,2.5535,0.3113,7.5354
1487.0,101.461,2.5555,0.312,7.5594
1487.5,104.464,2.5519,0.3102,7.5834
1488.0,107.294,2.5468,0.3046,7.6078
1488.5,110.414,2.5518,0.3013,7.6321
1489.0,110.517,2.5568,0.2992,7.6555
1489.5,108.682,2.5591,0.299,7.6791
1490.0,103.763,2.5472,0.2899,7.7009
1490.5,100.852,2.5383,0.2926,7.6822
1491.0,100.996,2.5413,0.283,7.6093
1491.5,103.802,2.5488,0.2847,7.5431
1492.0,107.029,2.5562,0.2977,7.4755
1492.5,106.748,2.5759,0.3035,7.408
1493.0,106.538,2.5935,0.3049,7.3404
1493.5,107.664,2.5753,0.3032,7.273
1494.0,108.866,2.5169,0.3076,7.2058
1494.5,109.212,2.4909,0.3153,7.1954
1495.0,107.111,2.5136,0.3142,7.287
1495.5,106.348,2.5346,0.3031,7.405
1496.0,107.46,2.5532,0.2892,7.5235
1496.5,109.65,2.5602,0.277,7.6433
1497.0,110.449,2.5671,0.2769,7.698
1497.5,108.045,2.5732,0.2834,7.6402
1498.0,106.398,2.5797,0.2959,7.5636
1498.5,105.574,2.5805,0.2961,7.4872
1499.0,106.185,2.5647,0.2951,7.4105
1499.5,108.253,2.5403,0.2977,7.3341
1500.0,108.865,2.5226,0.3062,7.2575
1500.5,107.101,2.5507,0.3042,7.1815
1501.0,105.043,2.605,0.2985,7.105
1501.5,102.813,2.6066,0.2998,7.0489
1502.0,101.469,2.5599,0.3055,7.034
1502.5,101.506,2.506,0.3088,7.034
1503.0,101.374,2.5457,0.3072,7.034
1503.5,101.258,2.5699,0.3088,7.034
1504.0,101.166,2.5813,0.3053,7.034
1504.5,101.061,2.5604,0.2958,7.034
1505.0,100.974,2.5786,0.2904,7.034
1505.5,100.82,2.5925,0.2918,7.034
1506.0,101.223,2.5741,0.2957,7.034
1506.5,102.237,2.5257,0.2951,7.034
1507.0,103.075,2.5377,0.2978,6.9804
1507.5,103.917,2.5617,0.2934,6.7788
1508.0,102.3,2.5873,0.2893,6.4753
1508.5,100.519,2.6102,0.2908,6.1712
1509.0,99.234,2.5867,0.2965,5.8883
1509.5,99.305,2.5253,0.2998,5.8324
1510.0,101.055,2.4624,0.3231,6.0868
1510.5,103.019,2.4016,0.3444,6.3783
1511.0,103.176,2.4195,0.3423,6.6704
1511.5,99.443,2.4798,0.3225,6.9625
1512.0,97.289,2.5498,0.3062,7.2583
1512.5,98.695,2.5933,0.3013,7.4397
1513.0,100.802,2.5805,0.2991,7.4491
1513.5,102.485,2.5704,0.2953,7.4587
1514.0,104.062,2.5663,0.2885,7.4681
1514.5,103.363,2.5588,0.2815,7.4781
1515.0,102.771,2.553,0.2866,7.4877
1515.5,102.175,2.5431,0.2926,7.4971
1516.0,101.654,2.5153,0.2986,7.5071
1516.5,101.027,2.4953,0.3046,7.5167
1517.0,100.954,2.5025,0.3041,7.5261
1517.5,101.26,2.5137,0.304,7.5361
1518.0,101.543,2.5157,0.3077,7.5457
1518.5,100.339,2.5004,0.3089,7.5551
1519.0,98.517,2.5046,0.3118,7.5651
1519.5,97.774,2.5144,0.3129,7.6191
1520.0,98.12,2.5134,0.3158,7.7617
1520.5,99.07,2.5036,0.3179,7.9422
1521.0,97.215,2.504,0.3189,8.1228
1521.5,95.637,2.5128,0.305,8.3029
1522.0,94.556,2.5221,0.2909,8.4967
1522.5,97.496,2.537,0.2769,8.6022
1523.0,100.56,2.555,0.2713,8.5318
1523.5,100.335,2.5708,0.2673,8.4258
1524.0,99.952,2.5725,0.2633,8.3193
1524.5,99.303,2.5532,0.2592,8.2127
1525.0,100.22,2.5398,0.2637,8.1066
1525.5,102.658,2.5408,0.2706,8.0006
1526.0,105.012,2.5511,0.2795,7.8946
1526.5,104.248,2.5648,0.2969,7.7839
1527.0,102.15,2.564,0.3027,7.7676
1527.5,99.907,2.5661,0.3105,7.897
1528.0,99.796,2.5716,0.3119,8.035
1528.5,101.037,2.5623,0.3064,8.1726
1529.0,102.303,2.5423,0.2985,8.3101
1529.5,100.876,2.5223,0.2933,8.4477
1530.0,99.167,2.5028,0.2883,8.5852
1530.5,97.211,2.4885,0.2889,8.7144
1531.0,97.217,2.4915,0.2899,8.7283
1531.5,99.117,2.5132,0.2843,8.6076
1532.0,99.223,2.5477,0.2821,8.496
1532.5,96.503,2.5838,0.2867,8.3795
1533.0,96.018,2.5728,0.2917,8.308
1533.5,98.087,2.5396,0.2958,8.3559
1534.0,99.98,2.5029,0.2998,8.4881
1534.5,102.251,2.4878,0.3057,8.6457
1535.0,100.845,2.4798,0.3079,8.8028
1535.5,99.195,2.476,0.3071,8.9598
1536.0,97.737,2.4933,0.2918,9.1492
1536.5,100.012,2.5507,0.2758,9.202
1537.0,100.903,2.5677,0.2608,8.9365
1537.5,101.011,2.5625,0.2505,8.5693
1538.0,101.132,2.4987,0.2509,8.2022
1538.5,101.273,2.4247,0.2852,7.8133
1539.0,101.398,2.415,0.2975,7.5787
1539.5,101.521,2.4361,0.3113,7.5906
1540.0,101.935,2.4926,0.3025,7.6031
1540.5,102.946,2.5617,0.2839,7.6156
1541.0,104.026,2.5888,0.2859,7.6282
1541.5,105.045,2.5907,0.2946,7.6406
1542.0,105.524,2.5779,0.3103,7.6532
1542.5,101.187,2.5563,0.331,7.6656
1543.0,97.018,2.4897,0.3282,7.6782
1543.5,92.206,2.3934,0.3213,7.6906
1544.0,92.977,2.3516,0.3143,7.7032
1544.5,99.722,2.3113,0.3121,7.7596
1545.0,102.688,2.3233,0.3206,7.9075
1545.5,101.21,2.3714,0.3172,8.1422
1546.0,97.088,2.4382,0.3065,8.2963
1546.5,94.691,2.522,0.2964,8.255
1547.0,96.082,2.599,0.2931,8.195
1547.5,101.054,2.6199,0.293,8.1354
1548.0,104.219,2.6143,0.2988,8.0603
1548.5,107.881,2.6019,0.3038,8.0394
1549.0,108.574,2.5748,0.3107,8.1656
1549.5,107.31,2.5184,0.3158,8.3552
1550.0,105.699,2.4538,0.317,8.5447
1550.5,104.147,2.4285,0.3132,8.7348
1551.0,102.476,2.4259,0.3082,8.9244
1551.5,100.703,2.4216,0.3042,9.0668
1552.0,99.067,2.4166,0.304,9.0064
1552.5,97.096,2.4147,0.3127,8.7785
1553.0,94.742,2.4226,0.3197,8.5715
1553.5,93.298,2.4465,0.3267,8.3898
1554.0,94.827,2.5005,0.3309,8.3025
1554.5,97.421,2.5385,0.3291,8.2949
1555.0,97.25,2.52,0.3116,8.2875
1555.5,96.99,2.4992,0.2956,8.2799
1556.0,96.692,2.5016,0.2873,8.2725
1556.5,97.476,2.5351,0.2851,8.2649
1557.0,98.417,2.5657,0.2947,8.2575
1557.5,97.638,2.585,0.2989,8.2499
1558.0,96.91,2.5793,0.3009,8.2425
1558.5,99.338,2.5613,0.302,8.2349
1559.0,101.714,2.5517,0.2991,8.2275
1559.5,104.655,2.5498,0.299,8.2199
1560.0,104.07,2.5363,0.3029,8.2125
1560.5,103.286,2.5007,0.3078,8.2049
1561.0,102.498,2.4806,0.3041,8.1979
1561.5,103.429,2.4975,0.2914,8.1909
1562.0,104.227,2.5339,0.2803,8.183
1562.5,105.106,2.5556,0.28,8.174
1563.0,106.066,2.5367,0.2975,8.1614
1563.5,106.056,2.5108,0.332,8.1578
1564.0,104.785,2.5091,0.3311,8.246
1564.5,103.628,2.5346,0.3213,8.4254
1565.0,102.416,2.5124,0.3122,8.6384
1565.5,101.277,2.4801,0.3023,8.7597
1566.0,100.11,2.4705,0.2932,8.6914
1566.5,100.793,2.5165,0.2852,8.6008
1567.0,101.614,2.5645,0.2762,8.5103
1567.5,102.43,2.6177,0.277,8.4193
1568.0,103.129,2.6572,0.278,8.3283
1568.5,101.912,2.6306,0.279,8.2377
1569.0,100.72,2.5859,0.2819,8.1472
1569.5,99.479,2.5485,0.2879,8.0562
1570.0,98.167,2.5496,0.2919,7.9651
1570.5,96.981,2.5846,0.29,7.8746
1571.0,96.229,2.5944,0.2861,7.7841
1571.5,98.806,2.5936,0.288,7.6931
1572.0,101.337,2.5969,0.2909,7.602
1572.5,100.597,2.5991,0.2959,7.5114
1573.0,99.438,2.5818,0.3009,7.421
1573.5,98.156,2.5546,0.3069,7.3466
1574.0,96.99,2.5706,0.308,7.3545
1574.5,95.907,2.5964,0.306,7.4371
1575.0,96.85,2.5841,0.3001,7.5195
1575.5,99.356,2.5564,0.3039,7.6026
1576.0,101.817,2.5386,0.3119,7.6856
1576.5,104.473,2.5406,0.3189,7.7686
1577.0,105.428,2.5404,0.3072,7.8517
1577.5,104.46,2.5341,0.3001,7.9347
1578.0,103.318,2.5351,0.2951,8.0173
1578.5,101.849,2.5516,0.2891,8.0997
1579.0,100.345,2.5599,0.2851,8.1828
1579.5,100.139,2.571,0.2811,8.2658
1580.0,100.328,2.5714,0.283,8.3488
1580.5,100.52,2.5667,0.2869,8.4319
1581.0,100.746,2.564,0.2919,8.5149
1581.5,100.436,2.564,0.289,8.5879
1582.0,99.524,2.5614,0.286,8.5785
1582.5,98.655,2.5514,0.283,8.4791
1583.0,97.822,2.5384,0.28,8.3716
1583.5,96.944,2.5327,0.277,8.264
1584.0,96.715,2.5413,0.2711,8.1565
1584.5,97.106,2.5543,0.2769,8.0489
1585.0,98.451,2.5536,0.2879,7.9419
1585.5,99.824,2.5393,0.2969,7.8344
1586.0,100.654,2.534,0.2851,7.7268
1586.5,102.199,2.5417,0.2721,7.6193
1587.0,103.579,2.5521,0.2601,7.5117
1587.5,105.185,2.5634,0.262,7.4042
1588.0,104.776,2.5832,0.2719,7.2967
1588.5,102.754,2.6089,0.2819,7.1896
1589.0,100.898,2.6326,0.2919,7.0867
1589.5,100.021,2.6373,0.3,7.0964
1590.0,101.643,2.5606,0.3159,7.2254
1590.5,103.165,2.4587,0.313,7.3479
1591.0,104.082,2.4703,0.305,7.471
1591.5,103.166,2.4978,0.292,7.594
1592.0,102.29,2.4866,0.285,7.7171
1592.5,101.548,2.4275,0.286,7.8401
1593.0,102.936,2.4427,0.289,7.9631
1593.5,106.318,2.4758,0.293,8.0862
1594.0,107.687,2.52,0.293,8.2092
1594.5,106.822,2.5405,0.291,8.3318
1595.0,104.957,2.5294,0.282,8.4277
1595.5,102.974,2.5196,0.266,8.463
1596.0,103.263,2.5344,0.269,8.463
1596.5,104.827,2.5863,0.275,8.463
1597.0,106.335,2.6423,0.281,8.463
1597.5,104.421,2.6799,0.287,8.463
1598.0,103.04,2.6724,0.287,8.463
1598.5,102.747,2.636,0.288,8.463
1599.0,102.382,2.5904,0.288,8.463
1599.5,102.0,2.5283,0.284,8.463
1600.0,101.64,2.4573,0.28,8.463
1600.5,101.277,2.3953,0.285,8.463
1601.0,100.894,2.3678,0.289,8.463
1601.5,101.243,2.3874,0.285,8.463
1602.0,101.817,2.4332,0.279,8.463
1602.5,102.394,2.4634,0.283,8.463
1603.0,102.49,2.464,0.2901,8.463
1603.5,102.26,2.4732,0.2989,8.4635
1604.0,104.072,2.5212,0.2919,8.4635
1604.5,107.363,2.5741,0.283,8.463
1605.0,108.828,2.5543,0.2881,8.4639
1605.5,107.833,2.4999,0.296,8.4645
1606.0,105.03,2.4485,0.2959,8.4612
1606.5,102.566,2.4517,0.2869,8.4978
1607.0,99.949,2.5009,0.279,8.6126
1607.5,97.394,2.5642,0.276,8.7584
1608.0,94.988,2.6241,0.274,8.9004
1608.5,95.151,2.6612,0.274,9.0429
1609.0,97.847,2.6639,0.275,9.1855
1609.5,102.683,2.641,0.276,9.3276
1610.0,105.975,2.6059,0.278,9.4277
1610.5,107.676,2.5498,0.281,9.4045
1611.0,108.859,2.4914,0.283,9.287
1611.5,107.357,2.4531,0.281,9.1589
1612.0,105.613,2.4761,0.28,9.0309
1612.5,104.947,2.5181,0.282,8.9028
1613.0,106.913,2.5483,0.284,8.7748
1613.5,107.601,2.5653,0.286,8.6463
1614.0,105.481,2.5632,0.286,8.5235
1614.5,103.536,2.5482,0.284,8.463
1615.0,101.762,2.5386,0.283,8.463
1615.5,103.184,2.5388,0.283,8.463
1616.0,103.129,2.5408,0.2851,8.463
1616.5,100.876,2.5447,0.2879,8.463
1617.0,97.756,2.5545,0.2838,8.3582
1617.5,94.356,2.5681,0.2748,8.0872
1618.0,95.042,2.5693,0.2668,7.6854
1618.5,98.023,2.5519,0.2582,7.4374
1619.0,100.747,2.5354,0.2702,7.4414
1619.5,103.393,2.5262,0.2813,7.4469
1620.0,106.127,2.5294,0.294,7.4529
1620.5,108.895,2.5412,0.2959,7.4584
1621.0,111.476,2.5562,0.2898,7.4639
1621.5,114.363,2.5654,0.283,7.4699
1622.0,113.642,2.559,0.281,7.4759
1622.5,112.678,2.5494,0.283,7.4814
1623.0,111.57,2.546,0.283,7.4869
1623.5,110.542,2.5514,0.2841,7.4929
1624.0,109.474,2.5582,0.2892,7.4984
1624.5,108.284,2.5614,0.2952,7.5039
1625.0,107.012,2.5525,0.3039,7.5099
1625.5,106.654,2.5373,0.2989,7.5154
1626.0,107.258,2.5237,0.2936,7.5209
1626.5,107.776,2.5181,0.281,7.5269
1627.0,108.524,2.5263,0.2811,7.5324
1627.5,109.652,2.5385,0.2862,7.5379
1628.0,110.823,2.5491,0.2933,7.5439
1628.5,111.914,2.5529,0.3049,7.5494
1629.0,112.823,2.5471,0.3008,7.5549
1629.5,111.309,2.543,0.2938,7.5609
1630.0,109.915,2.548,0.2857,7.5664
1630.5,108.398,2.5608,0.2749,7.5714
1631.0,106.944,2.5707,0.271,7.5701
1631.5,105.467,2.5709,0.2712,7.5626
1632.0,103.98,2.5659,0.2772,7.5556
1632.5,103.143,2.5626,0.2822,7.5486
1633.0,105.112,2.5633,0.2881,7.5416
1633.5,108.167,2.5671,0.2919,7.5341
1634.0,109.551,2.5721,0.2888,7.5266
1634.5,108.389,2.5767,0.2817,7.5196
1635.0,107.551,2.5773,0.2722,7.5125
1635.5,106.546,2.5673,0.2783,7.5055
1636.0,106.508,2.5493,0.2863,7.4985
1636.5,106.114,2.5386,0.2941,7.491
1637.0,105.412,2.538,0.2979,7.4835
1637.5,104.943,2.538,0.2941,7.4765
1638.0,105.152,2.5367,0.2961,7.4695
1638.5,109.078,2.538,0.2991,7.4625
1639.0,112.479,2.5511,0.301,7.455
1639.5,115.654,2.5734,0.3022,7.4475
1640.0,118.973,2.58,0.3074,7.4405
1640.5,116.203,2.5549,0.3157,7.436
1641.0,112.769,2.5178,0.3074,7.435
1641.5,109.747,2.4891,0.2924,7.4355
1642.0,109.503,2.5014,0.2788,7.436
1642.5,109.13,2.552,0.2733,7.4485
1643.0,108.194,2.5848,0.2802,7.4879
1643.5,106.416,2.5857,0.2851,7.5424
1644.0,104.822,2.5768,0.2874,7.597
1644.5,103.054,2.5767,0.2961,7.651
1645.0,102.767,2.58,0.299,7.7055
1645.5,103.699,2.5733,0.299,7.76
1646.0,104.083,2.5592,0.299,7.814
1646.5,103.52,2.5471,0.2987,7.8685
1647.0,102.645,2.5441,0.2917,7.9231
1647.5,103.979,2.5543,0.2861,7.9781
1648.0,107.952,2.5678,0.2885,7.9914
1648.5,111.326,2.5755,0.2979,7.9609
1649.0,110.023,2.5719,0.2961,7.9294
1649.5,106.405,2.5638,0.299,7.8984
1650.0,102.735,2.5586,0.2989,7.8674
1650.5,104.816,2.5565,0.2959,7.8364
1651.0,106.908,2.556,0.2929,7.8054
1651.5,109.568,2.5528,0.2908,7.7739
1652.0,109.949,2.5504,0.2857,7.7373
1652.5,110.287,2.5575,0.2797,7.7226
1653.0,110.445,2.569,0.275,7.7391
1653.5,109.296,2.581,0.2755,7.7611
1654.0,109.065,2.5963,0.2855,7.7826
1654.5,109.348,2.612,0.2946,7.8036
1655.0,109.646,2.6102,0.3061,7.8251
1655.5,108.015,2.5898,0.3067,7.8466
1656.0,105.997,2.5673,0.3019,7.8677
1656.5,103.755,2.5494,0.2999,7.8892
1657.0,104.113,2.5449,0.2979,7.9107
1657.5,105.749,2.5479,0.2957,7.9317
1658.0,107.307,2.5583,0.2908,7.9532
1658.5,108.939,2.5723,0.2866,7.9747
1659.0,110.446,2.5727,0.2783,7.9957
1659.5,110.498,2.5657,0.2662,8.0366
1660.0,109.916,2.5629,0.2695,8.0966
1660.5,109.141,2.5706,0.2774,8.1566
1661.0,108.396,2.5884,0.2839,8.2161
1661.5,107.617,2.6057,0.2829,8.2762
1662.0,107.243,2.6006,0.2815,8.2912
1662.5,107.316,2.5771,0.2724,8.2611
1663.0,107.307,2.5569,0.2631,8.2306
1663.5,108.58,2.5499,0.2653,8.2001
1664.0,110.535,2.5553,0.2704,8.1691
1664.5,111.27,2.559,0.2759,8.1381
1665.0,109.521,2.5561,0.2739,8.1071
1665.5,108.28,2.5506,0.2732,8.0761
1666.0,109.378,2.5514,0.2764,8.0451
1666.5,110.21,2.555,0.2833,8.0135
1667.0,111.302,2.5545,0.2867,7.982
1667.5,110.585,2.5555,0.2817,7.951
1668.0,111.046,2.5609,0.2777,7.92
1668.5,112.789,2.5684,0.2729,7.889
1669.0,115.096,2.5735,0.2709,7.8663
1669.5,111.978,2.5755,0.269,7.8616
1670.0,108.877,2.576,0.2691,7.8661
1670.5,105.774,2.5745,0.2713,7.8696
1671.0,103.649,2.5705,0.2765,7.8731
1671.5,107.356,2.5646,0.2845,7.8771
1672.0,110.957,2.5576,0.2915,7.8811
1672.5,110.971,2.5505,0.2981,7.8851
1673.0,110.645,2.5435,0.2987,7.8891
1673.5,110.109,2.538,0.2934,7.8926
1674.0,109.704,2.5385,0.2853,7.8961
1674.5,108.435,2.548,0.2759,7.9001
1675.0,107.034,2.562,0.275,7.9041
1675.5,105.701,2.5765,0.2751,7.9076
1676.0,104.014,2.5895,0.2764,7.9111
1676.5,105.235,2.594,0.2813,7.9151
1677.0,107.446,2.585,0.2852,7.9191
1677.5,109.513,2.5685,0.2879,7.9226
1678.0,111.256,2.554,0.2867,7.9261
1678.5,110.349,2.552,0.2826,7.9301
1679.0,108.961,2.5611,0.2783,7.9341
1679.5,107.545,2.5701,0.2824,7.9381
1680.0,106.636,2.5801,0.2874,7.9416
1680.5,107.194,2.5911,0.292,7.9451
1681.0,107.855,2.5991,0.2918,7.9491
1681.5,107.6,2.601,0.2888,7.9531
1682.0,106.143,2.6,0.2856,7.9566
1682.5,106.132,2.6005,0.2805,7.9601
1683.0,107.266,2.5938,0.2748,7.9641
1683.5,107.997,2.5721,0.2732,7.9681
1684.0,106.814,2.5544,0.2765,7.9716
1684.5,105.867,2.5592,0.2836,7.9751
1685.0,104.904,2.5727,0.2912,7.9791
1685.5,104.858,2.5837,0.2938,7.9831
1686.0,104.788,2.5828,0.2918,7.9871
1686.5,104.111,2.5713,0.2887,7.9906
1687.0,104.227,2.5603,0.2847,7.9941
1687.5,107.225,2.5503,0.2809,7.9981
1688.0,107.407,2.5481,0.2802,8.0021
1688.5,105.866,2.551,0.2832,8.0061
1689.0,105.04,2.5525,0.2852,8.0117
1689.5,105.718,2.5577,0.2878,8.0187
1690.0,106.332,2.5709,0.2859,8.0257
1690.5,105.291,2.5827,0.2853,8.0327
1691.0,103.93,2.5807,0.2894,8.0397
1691.5,102.225,2.5712,0.2944,8.0473
1692.0,103.609,2.5665,0.2983,8.0547
1692.5,109.506,2.5686,0.2904,8.0617
1693.0,115.059,2.5705,0.2843,8.0687
1693.5,113.709,2.5673,0.2873,8.0757
1694.0,112.958,2.5645,0.2909,8.0827
1694.5,107.566,2.5672,0.2897,8.0897
1695.0,107.848,2.5732,0.287,8.0967
1695.5,108.169,2.5797,0.2869,8.1037
1696.0,108.797,2.5868,0.2859,8.1107
1696.5,109.279,2.5857,0.2849,8.1177
1697.0,109.808,2.575,0.2843,8.1247
1697.5,110.272,2.562,0.2872,8.1317
1698.0,111.17,2.5511,0.2893,8.1388
1698.5,112.612,2.5443,0.2923,8.1458
1699.0,112.104,2.5388,0.2952,8.1528
1699.5,110.346,2.5349,0.2973,8.1603
1700.0,108.764,2.5422,0.3003,8.1683
1700.5,107.227,2.5555,0.3027,8.1758
1701.0,105.539,2.5659,0.2992,8.1833
1701.5,104.736,2.5689,0.2902,8.1913
1702.0,105.771,2.5653,0.2824,8.1988
1702.5,108.444,2.5603,0.2771,8.2063
1703.0,111.155,2.5547,0.2787,8.2143
1703.5,112.207,2.5515,0.2856,8.2223
1704.0,112.102,2.5527,0.2916,8.2298
1704.5,111.64,2.5557,0.2973,8.2373
1705.0,110.423,2.5587,0.3006,8.2453
1705.5,108.263,2.5617,0.3066,8.2533
1706.0,108.395,2.5647,0.3119,8.2613
1706.5,111.961,2.5727,0.3102,8.2693
1707.0,115.297,2.588,0.3023,8.2779
1707.5,115.958,2.5927,0.2955,8.2847
1708.0,115.459,2.5794,0.2912,8.2913
1708.5,115.021,2.5621,0.2933,8.3021
1709.0,114.795,2.5466,0.2968,8.2401
1709.5,115.593,2.5389,0.3049,7.9797
1710.0,116.925,2.5414,0.3131,7.6061
1710.5,119.282,2.5485,0.3139,7.3212
1711.0,120.322,2.5554,0.3129,7.1613
1711.5,120.151,2.558,0.3118,7.0448
1712.0,118.299,2.5546,0.3093,6.9282
1712.5,118.597,2.5475,0.3023,6.8112
1713.0,120.211,2.5395,0.2961,6.6941
1713.5,122.418,2.5315,0.2975,6.582
1714.0,121.148,2.5246,0.3028,6.5696
1714.5,119.814,2.5226,0.312,6.6345
1715.0,118.257,2.5247,0.3294,6.6975
1715.5,116.778,2.5271,0.3328,6.7605
1716.0,115.352,2.5291,0.3305,6.8235
1716.5,113.811,2.5323,0.3254,6.8865
1717.0,112.974,2.5369,0.3195,6.9496
1717.5,112.276,2.5436,0.3138,7.0126
1718.0,113.208,2.5556,0.3032,7.0756
1718.5,116.768,2.5666,0.2971,7.1381
1719.0,119.685,2.5654,0.2982,7.166
1719.5,122.468,2.5574,0.3003,7.166
1720.0,121.034,2.5494,0.3029,7.166
1720.5,119.044,2.5437,0.3016,7.166
1721.0,116.325,2.5408,0.2979,7.166
1721.5,116.298,2.5383,0.2973,7.166
1722.0,118.628,2.5364,0.3022,7.166
1722.5,120.182,2.5413,0.3207,7.166
1723.0,120.077,2.552,0.3266,7.166
1723.5,117.96,2.564,0.3311,7.166
1724.0,115.718,2.5766,0.3313,7.166
1724.5,113.39,2.5849,0.3249,7.166
1725.0,111.374,2.5805,0.3142,7.166
1725.5,112.321,2.5642,0.3002,7.166
1726.0,117.985,2.5442,0.3017,7.166
1726.5,124.659,2.5395,0.3011,7.166
1727.0,124.928,2.5497,0.3182,7.166
1727.5,123.736,2.558,0.3271,7.166
1728.0,122.658,2.5552,0.3281,7.166
1728.5,122.679,2.546,0.329,7.166
1729.0,122.904,2.5366,0.329,7.166
1729.5,122.619,2.5288,0.3281,7.166
1730.0,120.065,2.5272,0.3198,7.166
1730.5,117.878,2.5292,0.3108,7.166
1731.0,115.584,2.5312,0.3089,7.166
1731.5,115.422,2.5392,0.3079,7.166
1732.0,118.359,2.5518,0.3066,7.166
1732.5,122.609,2.5558,0.3046,7.166
1733.0,126.778,2.5532,0.3099,7.166
1733.5,129.744,2.5514,0.3169,7.166
1734.0,127.641,2.5546,0.3237,7.166
1734.5,124.251,2.5606,0.3291,7.166
1735.0,121.182,2.5581,0.3299,7.166
1735.5,121.103,2.5477,0.3284,7.166
1736.0,121.015,2.5387,0.3233,7.166
1736.5,121.068,2.5433,0.3174,7.166
1737.0,121.092,2.5553,0.3129,7.166
1737.5,121.921,2.5673,0.3123,7.166
1738.0,123.358,2.5781,0.3143,7.166
1738.5,122.65,2.5716,0.3163,7.166
1739.0,121.617,2.5552,0.3183,7.166
1739.5,120.641,2.5373,0.3203,7.166
1740.0,119.565,2.5399,0.3219,7.166
1740.5,119.538,2.559,0.3206,7.166
1741.0,119.86,2.5639,0.3179,7.166
1741.5,120.341,2.5583,0.3176,7.166
1742.0,121.04,2.5517,0.3226,7.166
1742.5,122.098,2.5533,0.3269,7.166
1743.0,124.264,2.569,0.3257,7.166
1743.5,126.718,2.5888,0.3236,7.166
1744.0,127.539,2.5929,0.3207,7.166
1744.5,126.809,2.581,0.319,7.166
1745.0,126.212,2.5663,0.3193,7.166
1745.5,125.022,2.5541,0.3211,7.166
1746.0,123.466,2.5431,0.3227,7.166
1746.5,122.009,2.5396,0.3277,7.166
1747.0,120.582,2.5406,0.3311,7.166
1747.5,118.235,2.5404,0.323,7.166
1748.0,116.182,2.5362,0.3095,7.166
1748.5,117.041,2.5315,0.3052,7.166
1749.0,120.14,2.5275,0.3,7.166
1749.5,123.3,2.526,0.3004,7.166
1750.0,124.221,2.5266,0.3034,7.166
1750.5,123.753,2.527,0.3076,7.166
1751.0,123.649,2.5353,0.3197,7.166
1751.5,126.893,2.554,0.3307,7.166
1752.0,130.456,2.5767,0.3344,7.166
1752.5,129.381,2.5888,0.3293,7.166
1753.0,128.324,2.5795,0.3173,7.166
1753.5,125.333,2.5583,0.3063,7.166
1754.0,121.392,2.5353,0.3017,7.166
1754.5,117.294,2.5212,0.3001,7.166
1755.0,116.473,2.5186,0.3011,7.166
1755.5,118.749,2.5216,0.3017,7.166
1756.0,121.169,2.534,0.2997,7.166
1756.5,120.634,2.5542,0.2979,7.166
1757.0,118.747,2.5639,0.2974,7.166
1757.5,116.888,2.5682,0.3,7.166
1758.0,116.195,2.57,0.2999,7.166
1758.5,117.585,2.5635,0.2989,7.166
1759.0,116.851,2.5515,0.298,7.166
1759.5,114.935,2.5385,0.3,7.166
1760.0,114.174,2.5327,0.3116,7.166
1760.5,115.773,2.5333,0.308,7.1654
1761.0,117.265,2.5366,0.3011,7.165
1761.5,118.826,2.5413,0.296,7.165
1762.0,120.399,2.5397,0.296,7.165
1762.5,121.531,2.5321,0.2963,7.165
1763.0,122.316,2.5237,0.2984,7.165
1763.5,123.399,2.5269,0.3014,7.165
1764.0,124.737,2.5399,0.3049,7.1813
1764.5,126.187,2.5542,0.3106,7.2493
1765.0,125.88,2.5643,0.3144,7.3464
1765.5,123.677,2.5557,0.3164,7.4417
1766.0,121.645,2.5387,0.3122,7.5351
1766.5,121.09,2.5264,0.3075,7.4919
1767.0,122.376,2.5263,0.3041,7.3549
1767.5,123.717,2.5347,0.2979,6.8432
1768.0,124.242,2.5353,0.2955,6.0831
1768.5,120.567,2.4799,0.3205,5.3388
1769.0,115.744,2.3902,0.359,4.5624
1769.5,111.081,2.3028,0.4024,4.3545
1770.0,107.255,2.2917,0.3973,4.6926
