DEPT,GR,RHOB,NPHI,RD
1262.0,103.554,2.4926,0.366,5.0509
1262.5,102.306,2.477,0.3383,5.0581
1263.0,101.32,2.4761,0.3198,5.0651
1263.5,100.166,2.487,0.3283,5.0721
1264.0,98.832,2.4862,0.3414,5.1209
1264.5,99.576,2.475,0.3506,5.2287
1265.0,103.302,2.4651,0.3445,5.4139
1265.5,106.665,2.4699,0.3432,5.4577
1266.0,105.353,2.4881,0.3637,5.4002
1266.5,103.323,2.4976,0.3824,5.3285
1267.0,100.968,2.4898,0.3795,5.2568
1267.5,98.791,2.4816,0.3782,5.1844
1268.0,96.557,2.4838,0.3862,5.1124
1268.5,95.355,2.4812,0.4,5.0407
1269.0,94.576,2.4746,0.4091,4.9962
1269.5,92.69,2.4676,0.3863,4.986
1270.0,91.331,2.4813,0.3558,4.986
1270.5,91.295,2.4998,0.3273,5.153
1271.0,94.326,2.4994,0.3015,5.4471
1271.5,98.182,2.4934,0.2852,5.7638
1272.0,99.561,2.4882,0.2753,6.1093
1272.5,99.102,2.5085,0.2649,6.5773
1273.0,99.01,2.5296,0.2628,7.1591
1273.5,98.948,2.5401,0.2589,7.4898
1274.0,99.953,2.5412,0.2559,7.6878
1274.5,101.334,2.5418,0.2519,7.8986
1275.0,101.468,2.5374,0.244,8.1097
1275.5,100.025,2.5299,0.2371,8.3202
1276.0,99.812,2.5234,0.238,8.531
1276.5,100.915,2.5174,0.239,8.7823
1277.0,100.871,2.5145,0.24,8.872
1277.5,99.65,2.5178,0.2296,8.8388
1278.0,98.529,2.5282,0.2271,8.801
1278.5,98.016,2.5394,0.2252,8.7625
1279.0,99.217,2.552,0.2259,8.7243
1279.5,100.047,2.5527,0.2296,8.6865
1280.0,99.943,2.5482,0.2336,8.6486
1280.5,99.864,2.5347,0.2366,8.6108
1281.0,99.706,2.5348,0.2405,8.5729
1281.5,99.624,2.5467,0.2453,8.5351
1282.0,99.63,2.5561,0.2494,8.4972
1282.5,101.304,2.5611,0.255,8.4594
1283.0,102.959,2.5574,0.2601,8.421
1283.5,102.917,2.5506,0.2602,8.3463
1284.0,102.777,2.5467,0.2584,8.2426
1284.5,102.565,2.5437,0.2572,8.1381
1285.0,102.67,2.5415,0.257,8.0335
1285.5,103.052,2.5379,0.2578,7.9295
1286.0,102.635,2.5347,0.2572,7.8254
1286.5,102.288,2.5355,0.2563,7.7122
1287.0,101.852,2.5383,0.2553,7.6863
1287.5,100.938,2.5344,0.2543,7.7794
1288.0,99.964,2.5269,0.2547,7.9049
1288.5,98.823,2.5212,0.2557,8.0298
1289.0,98.79,2.5177,0.2546,8.1548
1289.5,100.314,2.5216,0.252,8.312
1290.0,101.748,2.5314,0.2497,8.4
1290.5,100.936,2.5332,0.251,8.387
1291.0,99.973,2.5315,0.2539,8.369
1291.5,99.34,2.5318,0.2569,8.3516
1292.0,99.182,2.5427,0.2593,8.3347
1292.5,98.975,2.559,0.2588,8.3173
1293.0,98.725,2.5638,0.2568,8.2993
1293.5,98.56,2.5571,0.2548,8.2814
1294.0,98.416,2.5504,0.2534,8.264
1294.5,100.253,2.5429,0.2547,8.2466
1295.0,102.382,2.5356,0.2566,8.2291
1295.5,104.705,2.5233,0.2554,8.2117
1296.0,105.218,2.5185,0.2545,8.1938
1296.5,102.541,2.5287,0.2561,8.1763
1297.0,99.8,2.542,0.257,8.1589
1297.5,99.329,2.5527,0.2535,8.141
1298.0,101.588,2.5527,0.2515,8.1231
1298.5,105.638,2.5451,0.2564,8.1056
1299.0,106.2,2.5376,0.2633,8.0792
1299.5,103.607,2.5414,0.2702,8.0412
1300.0,100.894,2.5568,0.2704,8.0043
1300.5,98.028,2.5702,0.2656,7.9671
1301.0,97.044,2.5799,0.2654,7.9292
1301.5,97.161,2.5805,0.2673,7.8918
1302.0,97.786,2.58,0.2698,7.8545
1302.5,98.378,2.5631,0.2694,7.8171
1303.0,99.026,2.5572,0.2647,7.7799
1303.5,99.651,2.5601,0.2591,7.742
1304.0,100.274,2.5648,0.2553,7.7046
1304.5,100.897,2.566,0.2544,7.6673
1305.0,101.578,2.5629,0.2557,7.6299
1305.5,101.785,2.5582,0.257,7.5927
1306.0,101.384,2.5432,0.256,7.5488
1306.5,101.037,2.5213,0.2534,7.5176
1307.0,100.696,2.5198,0.2508,7.5267
1307.5,100.346,2.5363,0.2486,7.5397
1308.0,99.953,2.5502,0.2505,7.5523
1308.5,99.706,2.5607,0.2528,7.5646
1309.0,99.075,2.5638,0.2555,7.5772
1309.5,101.139,2.5602,0.2575,7.5895
1310.0,103.058,2.5559,0.2588,7.6024
1310.5,102.849,2.5519,0.2576,7.615
1311.0,101.319,2.5479,0.2554,7.6276
1311.5,99.52,2.5439,0.2526,7.6432
1312.0,99.883,2.5376,0.2521,7.6518
1312.5,101.087,2.5306,0.2581,7.6305
1313.0,102.215,2.5275,0.2638,7.5917
1313.5,103.388,2.5324,0.2689,7.5532
1314.0,102.546,2.5417,0.2747,7.515
1314.5,100.959,2.557,0.2793,7.4765
1315.0,99.619,2.5733,0.2814,7.4386
1315.5,100.27,2.5762,0.2843,7.4008
1316.0,101.595,2.5683,0.2864,7.363
1316.5,102.918,2.556,0.2806,7.3248
1317.0,101.492,2.5438,0.2763,7.2863
1317.5,99.669,2.5356,0.2803,7.2484
1318.0,99.264,2.5286,0.2853,7.2106
1318.5,98.671,2.5239,0.29,7.173
1319.0,99.471,2.5207,0.291,7.1354
1319.5,102.011,2.5154,0.292,7.106
1320.0,104.277,2.5094,0.291,7.125
1320.5,105.098,2.5103,0.288,7.203
1321.0,102.855,2.5194,0.2824,7.2939
1321.5,98.635,2.5304,0.2767,7.3855
1322.0,95.81,2.5391,0.2776,7.4769
1322.5,95.017,2.5318,0.2795,7.572
1323.0,97.075,2.5129,0.2814,7.5305
1323.5,99.55,2.5049,0.2758,7.0142
1324.0,98.924,2.5032,0.2765,6.6041
1324.5,96.838,2.5076,0.2895,6.3113
1325.0,92.569,2.4215,0.3257,6.0188
1325.5,88.914,2.2929,0.3769,5.7611
1326.0,90.84,2.1392,0.3863,5.619
1326.5,97.105,2.1486,0.3295,5.4986
1327.0,103.166,2.2591,0.2806,5.6354
1327.5,106.084,2.3837,0.2699,5.8374
1328.0,104.577,2.5034,0.2694,6.0452
1328.5,102.721,2.5258,0.276,6.2813
1329.0,100.973,2.5218,0.2807,6.4543
1329.5,99.069,2.5227,0.2801,6.3499
1330.0,99.253,2.5351,0.28,6.2603
1330.5,99.695,2.5493,0.2822,6.1707
1331.0,100.248,2.5581,0.2871,6.0811
1331.5,102.761,2.5482,0.2927,5.9914
1332.0,104.089,2.5424,0.2933,5.9018
1332.5,103.207,2.5383,0.291,5.8039
1333.0,100.131,2.5389,0.2917,5.6905
1333.5,96.875,2.5371,0.2963,5.7598
1334.0,97.31,2.5283,0.3047,5.902
1334.5,100.395,2.5231,0.312,6.0436
1335.0,102.941,2.518,0.3009,6.186
1335.5,105.267,2.523,0.2902,6.3284
1336.0,103.248,2.5298,0.278,6.4708
1336.5,104.894,2.5186,0.278,6.6098
1337.0,106.561,2.5049,0.3005,6.7244
1337.5,108.608,2.5038,0.3037,6.8389
1338.0,106.183,2.5186,0.2991,6.9534
1338.5,102.292,2.5418,0.283,7.0679
1339.0,98.53,2.5636,0.2691,7.1818
1339.5,98.798,2.5787,0.2625,7.2883
1340.0,99.114,2.5727,0.2588,7.3849
1340.5,99.573,2.5456,0.255,7.4825
1341.0,99.706,2.53,0.2512,7.579
1341.5,99.848,2.5316,0.2475,7.6757
1342.0,100.144,2.542,0.2438,7.7732
1342.5,99.168,2.5516,0.2392,7.8699
1343.0,97.516,2.549,0.2323,7.9674
1343.5,96.003,2.5442,0.2252,8.0604
1344.0,94.48,2.5412,0.2272,8.097
1344.5,92.609,2.5427,0.231,8.0989
1345.0,91.363,2.5455,0.2347,8.1337
1345.5,91.2,2.5465,0.2376,8.1676
1346.0,91.507,2.5445,0.2388,8.203
1346.5,91.812,2.5444,0.2375,8.2454
1347.0,93.309,2.5512,0.2397,8.1477
1347.5,94.95,2.5593,0.2441,7.9874
1348.0,96.708,2.5584,0.2488,7.8004
1348.5,98.141,2.5537,0.254,7.7754
1349.0,97.072,2.55,0.2583,7.7445
1349.5,94.338,2.5466,0.2607,7.7136
1350.0,92.409,2.5444,0.2626,7.6827
1350.5,91.347,2.5458,0.2645,7.6519
1351.0,94.729,2.5454,0.266,7.621
1351.5,98.598,2.5356,0.2663,7.5879
1352.0,99.908,2.5229,0.2683,7.5559
1352.5,99.301,2.5174,0.273,7.5114
1353.0,95.907,2.5189,0.2684,7.3774
1353.5,94.21,2.5268,0.255,7.3874
1354.0,95.923,2.5318,0.2454,7.3952
1354.5,98.587,2.5374,0.2514,7.4027
1355.0,101.449,2.546,0.2595,7.4135
1355.5,103.521,2.5581,0.2648,7.4222
1356.0,103.828,2.5692,0.2655,7.4301
1356.5,104.142,2.5708,0.2733,7.439
1357.0,101.988,2.5543,0.281,7.4473
1357.5,99.503,2.5324,0.2707,7.456
1358.0,97.166,2.5143,0.2564,7.4649
1358.5,94.913,2.5105,0.2442,7.4731
1359.0,95.891,2.5238,0.2301,7.482
1359.5,97.082,2.5383,0.2328,7.4907
1360.0,98.579,2.5467,0.237,7.4983
1360.5,98.752,2.5465,0.241,7.5102
1361.0,97.03,2.5424,0.2456,7.4826
1361.5,95.397,2.5384,0.2494,7.3789
1362.0,95.382,2.5363,0.2568,7.254
1362.5,95.65,2.5353,0.2544,7.1298
1363.0,95.798,2.5224,0.2492,7.0057
1363.5,94.935,2.5006,0.2571,6.8652
1364.0,94.589,2.4773,0.2908,6.9079
1364.5,94.124,2.4585,0.3133,6.9923
1365.0,93.491,2.4585,0.3167,7.0772
1365.5,92.887,2.4699,0.3129,7.162
1366.0,92.469,2.4846,0.3056,7.2419
1366.5,94.182,2.499,0.2925,7.2987
1367.0,96.71,2.5132,0.2646,7.3534
1367.5,99.632,2.5217,0.2501,7.4072
1368.0,102.355,2.5222,0.2532,7.461
1368.5,105.386,2.5186,0.2566,7.515
1369.0,106.191,2.5197,0.258,7.5696
1369.5,105.226,2.5321,0.2539,7.622
1370.0,102.515,2.5559,0.2454,7.6361
1370.5,99.71,2.5705,0.2435,7.5717
1371.0,98.592,2.5729,0.2474,7.5106
1371.5,98.562,2.5703,0.2471,7.4496
1372.0,98.989,2.5663,0.2427,7.3886
1372.5,99.36,2.5632,0.244,7.3275
1373.0,96.465,2.5611,0.2525,7.2665
1373.5,92.813,2.5591,0.2608,7.2054
1374.0,91.16,2.5326,0.2693,7.1444
1374.5,92.225,2.5389,0.276,7.0834
1375.0,93.888,2.555,0.2786,7.0223
1375.5,95.501,2.5769,0.271,6.971
1376.0,97.042,2.5684,0.2629,6.9324
1376.5,97.12,2.5439,0.2735,6.8972
1377.0,96.789,2.5162,0.284,6.862
1377.5,95.885,2.5204,0.2914,6.8269
1378.0,95.116,2.5262,0.2891,6.7917
1378.5,94.202,2.5285,0.2864,6.7565
1379.0,94.388,2.5224,0.2856,6.7213
1379.5,94.66,2.5064,0.2878,6.6862
1380.0,94.647,2.4921,0.2908,6.651
1380.5,93.171,2.4797,0.2937,6.5964
1381.0,91.695,2.486,0.2965,6.6104
1381.5,90.794,2.4992,0.2967,6.6466
1382.0,91.874,2.5123,0.2909,6.6828
1382.5,92.926,2.5211,0.288,6.7192
1383.0,93.999,2.5101,0.2935,6.7562
1383.5,95.076,2.5066,0.3007,6.7924
1384.0,94.933,2.5448,0.3032,6.8256
1384.5,94.436,2.5841,0.2957,6.8387
1385.0,93.935,2.5846,0.2759,6.8238
1385.5,93.476,2.5527,0.2687,6.8087
1386.0,94.26,2.5368,0.2669,6.7942
1386.5,96.269,2.528,0.2667,6.7793
1387.0,98.176,2.5348,0.2734,6.7642
1387.5,98.174,2.5352,0.2785,6.7492
1388.0,96.865,2.5174,0.2839,6.7343
1388.5,95.654,2.4925,0.2822,6.7022
1389.0,95.282,2.4788,0.2852,6.6337
1389.5,95.261,2.4723,0.2891,6.5499
1390.0,94.11,2.4866,0.2929,6.4661
1390.5,93.236,2.5195,0.286,6.3823
1391.0,91.299,2.5286,0.283,6.2993
1391.5,91.123,2.5124,0.2791,6.2388
1392.0,91.673,2.489,0.2877,6.2131
1392.5,93.642,2.4801,0.2985,6.1945
1393.0,93.989,2.4776,0.3056,6.1759
1393.5,93.748,2.461,0.3125,6.1572
1394.0,93.559,2.418,0.3185,6.1386
1394.5,93.517,2.3689,0.3543,6.122
1395.0,95.004,2.3681,0.3544,6.1653
1395.5,97.129,2.4126,0.3391,6.2057
1396.0,99.38,2.4521,0.3197,6.246
1396.5,100.337,2.4537,0.3008,6.2862
1397.0,101.199,2.4081,0.3022,6.3249
1397.5,101.801,2.3812,0.3063,6.3408
1398.0,101.063,2.3871,0.3103,6.2812
1398.5,100.705,2.41,0.311,6.2264
1399.0,102.46,2.4283,0.3102,6.1722
1399.5,104.205,2.4479,0.3061,6.1484
1400.0,102.952,2.4672,0.3004,6.195
1400.5,100.618,2.4862,0.299,6.2633
1401.0,97.962,2.5046,0.299,6.332
1401.5,98.716,2.516,0.299,6.4009
1402.0,99.959,2.5174,0.2997,6.4691
1402.5,100.108,2.5245,0.3,6.5534
1403.0,100.11,2.5322,0.2951,6.5813
1403.5,100.082,2.5367,0.2889,6.5437
1404.0,99.625,2.5263,0.2883,6.4923
1404.5,100.121,2.5071,0.2883,6.5112
1405.0,101.619,2.5015,0.2835,6.633
1405.5,102.936,2.5167,0.2772,6.7822
1406.0,101.814,2.5251,0.2713,6.9312
1406.5,100.564,2.5266,0.2727,7.081
1407.0,100.346,2.515,0.2816,7.1896
1407.5,101.149,2.515,0.293,7.2909
1408.0,100.761,2.5209,0.2957,7.3913
1408.5,99.654,2.5287,0.2901,7.4926
1409.0,99.031,2.5271,0.2826,7.593
1409.5,99.254,2.5242,0.2758,7.691
1410.0,100.743,2.5285,0.2699,7.801
1410.5,102.971,2.5423,0.2644,7.801
1411.0,105.321,2.5597,0.2605,7.801
1411.5,105.88,2.5688,0.2624,7.801
1412.0,106.409,2.5617,0.2698,7.83
1412.5,107.307,2.5518,0.2712,7.872
1413.0,108.289,2.5412,0.2644,7.913
1413.5,108.87,2.5328,0.2569,7.955
1414.0,109.031,2.5264,0.2492,7.997
1414.5,107.709,2.5265,0.244,8.039
1415.0,106.214,2.5328,0.244,8.096
1415.5,104.929,2.5519,0.244,8.086
1416.0,104.71,2.5693,0.2436,8.065
1416.5,104.628,2.5787,0.2423,8.043
1417.0,104.449,2.5739,0.2403,8.021
1417.5,103.985,2.5618,0.2383,8.001
1418.0,102.098,2.5539,0.2363,7.979
1418.5,100.954,2.5526,0.2353,7.958
1419.0,98.853,2.553,0.2366,7.891
1419.5,96.797,2.5524,0.2392,7.774
1420.0,96.429,2.5509,0.2434,7.657
1420.5,98.694,2.5474,0.2483,7.539
1421.0,100.821,2.5415,0.2533,7.422
1421.5,102.263,2.5366,0.256,7.305
1422.0,101.648,2.5392,0.2519,7.188
1422.5,100.28,2.5587,0.2469,7.071
1423.0,98.534,2.5881,0.2448,6.975
1423.5,96.689,2.5997,0.2541,6.88
1424.0,97.669,2.5907,0.2644,6.799
1424.5,98.953,2.5799,0.2715,6.72
1425.0,100.38,2.5744,0.2743,6.738
1425.5,101.18,2.578,0.2763,6.756
1426.0,100.808,2.5794,0.2787,6.773
1426.5,100.422,2.5759,0.2839,6.791
1427.0,100.094,2.5637,0.2919,6.809
1427.5,99.416,2.5395,0.3002,6.827
1428.0,98.707,2.5206,0.3019,6.846
1428.5,96.763,2.5086,0.3002,6.928
1429.0,96.025,2.5026,0.2896,7.019
1429.5,95.994,2.4947,0.2996,7.109
1430.0,97.768,2.4843,0.3129,7.24
1430.5,98.77,2.4822,0.3089,7.183
1431.0,98.358,2.493,0.302,7.081
1431.5,96.869,2.5201,0.3,6.979
1432.0,97.303,2.5278,0.301,6.877
1432.5,98.911,2.5165,0.2991,6.775
1433.0,99.89,2.5239,0.2885,6.673
1433.5,97.438,2.556,0.2748,6.571
1434.0,95.464,2.6024,0.2609,6.474
1434.5,93.298,2.6179,0.2443,6.354
1435.0,90.975,2.6007,0.2448,6.365
1435.5,90.393,2.5621,0.2647,6.387
1436.0,92.788,2.5196,0.2847,6.41
1436.5,96.341,2.5156,0.2861,6.433
1437.0,100.33,2.5133,0.2851,6.455
1437.5,99.36,2.5143,0.2892,6.478
1438.0,97.977,2.5104,0.2958,6.5
1438.5,96.32,2.5017,0.2986,6.523
1439.0,95.979,2.4825,0.2958,6.546
1439.5,96.393,2.4906,0.291,6.568
1440.0,96.003,2.516,0.2869,6.591
1440.5,95.243,2.5309,0.2821,6.641
1441.0,95.427,2.5161,0.2871,6.699
1441.5,97.002,2.5053,0.2965,6.757
1442.0,98.741,2.5075,0.2983,6.814
1442.5,99.388,2.5087,0.298,6.896
1443.0,98.449,2.4841,0.2909,7.008
1443.5,98.273,2.4466,0.2747,7.12
1444.0,98.831,2.4173,0.2711,7.231
1444.5,100.14,2.4286,0.274,7.343
1445.0,99.6,2.4676,0.277,7.376
1445.5,98.388,2.4761,0.2741,7.377
1446.0,97.103,2.4571,0.2714,7.377
1446.5,97.953,2.4622,0.271,7.376
1447.0,99.545,2.5119,0.2679,7.376
1447.5,100.757,2.5636,0.2606,7.376
1448.0,99.971,2.5991,0.2523,7.376
1448.5,98.209,2.631,0.2438,7.376
1449.0,96.548,2.6247,0.2428,7.376
1449.5,95.393,2.5854,0.2461,7.376
1450.0,95.514,2.5422,0.2519,7.376
1450.5,95.705,2.5111,0.2608,7.376
1451.0,95.891,2.4969,0.2702,7.376
1451.5,96.285,2.4852,0.273,7.376
1452.0,97.587,2.4797,0.2685,7.376
1452.5,98.918,2.4897,0.2636,7.376
1453.0,99.563,2.4976,0.2587,7.376
1453.5,99.485,2.496,0.2542,7.376
1454.0,99.499,2.4954,0.2533,7.376
1454.5,99.597,2.4983,0.2567,7.376
1455.0,100.604,2.4946,0.2636,7.376
1455.5,101.714,2.4884,0.2745,7.376
1456.0,99.636,2.5072,0.2806,7.375
1456.5,97.381,2.543,0.2796,7.357
1457.0,96.051,2.5449,0.2794,7.341
1457.5,95.407,2.5079,0.28,7.325
1458.0,96.239,2.4755,0.2803,7.309
1458.5,96.903,2.4417,0.288,7.293
1459.0,98.678,2.4321,0.3014,7.277
1459.5,98.892,2.4499,0.2982,7.261
1460.0,98.928,2.4873,0.2922,7.245
1460.5,98.9,2.4993,0.2869,7.229
1461.0,98.907,2.4829,0.2851,7.213
1461.5,98.818,2.4621,0.2888,7.197
1462.0,97.837,2.4524,0.291,7.181
1462.5,96.808,2.451,0.2908,7.165
1463.0,97.514,2.454,0.2922,7.149
1463.5,99.273,2.4669,0.3,7.133
1464.0,99.332,2.4845,0.3008,7.116
1464.5,96.483,2.4892,0.302,7.095
1465.0,93.901,2.4857,0.2921,7.062
1465.5,91.777,2.4845,0.2878,7.03
1466.0,91.769,2.489,0.2874,6.975
1466.5,91.758,2.4812,0.2907,7.004
1467.0,93.553,2.4521,0.2956,7.093
1467.5,95.621,2.4176,0.2999,7.183
1468.0,96.964,2.4033,0.2989,7.272
1468.5,98.361,2.4407,0.2978,7.361
1469.0,99.776,2.509,0.2945,7.451
1469.5,100.113,2.5609,0.2754,7.54
1470.0,98.474,2.5449,0.2673,7.656
1470.5,95.699,2.4978,0.2744,7.611
1471.0,91.882,2.45,0.2842,7.547
1471.5,90.029,2.4629,0.2927,7.482
1472.0,91.335,2.5225,0.269,7.417
1472.5,92.469,2.6031,0.2438,7.352
1473.0,93.633,2.5955,0.2306,7.287
1473.5,93.439,2.5488,0.2499,7.201
1474.0,94.075,2.5013,0.2692,7.057
1474.5,95.456,2.4649,0.2988,6.913
1475.0,97.629,2.3512,0.2974,6.72
1475.5,100.57,2.34,0.3015,6.737
1476.0,104.147,2.3577,0.3053,6.763
1476.5,108.682,2.4055,0.3075,6.789
1477.0,106.736,2.4578,0.3085,6.816
1477.5,102.248,2.4974,0.3004,6.846
1478.0,97.774,2.4828,0.2974,6.841
1478.5,96.612,2.4267,0.2948,6.828
1479.0,99.514,2.3538,0.2942,6.815
1479.5,100.211,2.3473,0.294,6.803
1480.0,98.709,2.3745,0.2902,6.79
1480.5,97.458,2.4132,0.2886,6.777
1481.0,98.214,2.4591,0.2915,6.765
1481.5,99.446,2.4662,0.2982,6.752
1482.0,99.508,2.4567,0.3074,6.74
1482.5,99.517,2.4459,0.3134,6.727
1483.0,99.448,2.4364,0.3171,6.693
1483.5,99.804,2.4326,0.3174,6.625
1484.0,100.716,2.4271,0.313,6.558
1484.5,103.125,2.4097,0.3053,6.49
1485.0,101.717,2.3968,0.2955,6.422
1485.5,99.637,2.4162,0.2924,6.355
1486.0,97.157,2.4528,0.2964,6.287
1486.5,96.742,2.492,0.3059,6.219
1487.0,97.685,2.4996,0.313,6.122
1487.5,100.738,2.4809,0.3125,6.139
1488.0,103.242,2.4899,0.3131,6.17
1488.5,106.485,2.5119,0.3168,6.202
1489.0,109.006,2.5273,0.3248,6.233
1489.5,108.756,2.5336,0.3373,6.264
1490.0,108.188,2.5311,0.3534,6.296
1490.5,106.089,2.5212,0.3537,6.327
1491.0,105.199,2.5073,0.3416,6.358
1491.5,104.859,2.4951,0.3291,6.39
1492.0,104.871,2.4995,0.3155,6.421
1492.5,104.895,2.509,0.3166,6.452
1493.0,104.876,2.5019,0.329,6.531
1493.5,104.879,2.4866,0.3279,6.716
1494.0,105.056,2.4742,0.3133,6.9
1494.5,105.897,2.4822,0.3006,7.084
1495.0,105.554,2.513,0.2988,7.268
1495.5,103.309,2.5378,0.2998,7.452
1496.0,101.444,2.5485,0.3008,7.637
1496.5,100.617,2.556,0.2944,7.821
1497.0,99.542,2.5637,0.2744,8.005
1497.5,98.557,2.5682,0.2554,8.189
1498.0,97.204,2.5588,0.2459,8.275
1498.5,95.498,2.5403,0.2387,8.314
1499.0,95.501,2.5295,0.2307,8.353
1499.5,98.008,2.5341,0.2328,8.391
1500.0,100.453,2.5508,0.2349,8.404
1500.5,101.123,2.5567,0.2369,8.404
1501.0,100.559,2.5504,0.239,8.404
1501.5,97.373,2.5424,0.241,8.404
1502.0,95.696,2.5428,0.2427,8.404
1502.5,95.351,2.5479,0.2344,8.404
1503.0,95.75,2.5453,0.2272,8.404
1503.5,96.767,2.5287,0.2294,8.394
1504.0,99.365,2.5155,0.2327,8.382
1504.5,98.326,2.5144,0.2366,8.369
1505.0,97.414,2.5285,0.2392,8.357
1505.5,97.143,2.5411,0.2403,8.344
1506.0,96.452,2.5461,0.241,8.332
1506.5,95.133,2.5514,0.2403,8.319
1507.0,93.836,2.5589,0.2386,8.307
1507.5,94.429,2.5675,0.2372,8.294
1508.0,95.685,2.5698,0.2342,8.282
1508.5,96.832,2.5671,0.2296,8.269
1509.0,98.16,2.5558,0.2254,8.251
1509.5,97.368,2.5482,0.2257,8.265
1510.0,96.011,2.5432,0.2282,8.31
1510.5,93.808,2.5461,0.2296,8.354
1511.0,91.698,2.5565,0.23,8.397
1511.5,90.28,2.5704,0.2293,8.441
1512.0,90.595,2.5734,0.2283,8.484
1512.5,91.943,2.5653,0.2295,8.526
1513.0,92.869,2.5552,0.2332,8.561
1513.5,92.398,2.5582,0.2381,8.518
1514.0,91.926,2.563,0.2433,8.483
1514.5,92.455,2.5618,0.2476,8.448
1515.0,95.233,2.5509,0.2452,8.413
1515.5,98.296,2.542,0.2411,8.378
1516.0,101.448,2.5479,0.238,8.342
1516.5,103.333,2.5529,0.2355,8.306
1517.0,102.022,2.5597,0.2493,8.271
1517.5,100.756,2.561,0.253,8.223
1518.0,102.01,2.5761,0.2531,8.157
1518.5,102.263,2.5844,0.2542,8.092
1519.0,101.126,2.5666,0.2552,8.026
1519.5,99.993,2.5369,0.256,7.961
1520.0,100.135,2.517,0.2563,7.895
1520.5,100.03,2.5168,0.2573,7.83
1521.0,98.469,2.5336,0.258,7.764
1521.5,97.865,2.5515,0.2572,7.699
1522.0,98.397,2.5557,0.2556,7.633
1522.5,98.81,2.5476,0.2568,7.567
1523.0,97.33,2.5443,0.2604,7.394
1523.5,95.888,2.5448,0.2641,7.424
1524.0,94.752,2.5587,0.2682,7.483
1524.5,95.059,2.5763,0.2718,7.543
1525.0,95.293,2.591,0.2755,7.602
1525.5,96.289,2.5793,0.2803,7.662
1526.0,97.646,2.5506,0.2737,7.721
1526.5,98.239,2.5242,0.257,7.781
1527.0,97.797,2.5202,0.249,7.84
1527.5,97.492,2.5268,0.248,7.9
1528.0,97.119,2.5354,0.2563,7.947
1528.5,96.798,2.5429,0.264,7.839
1529.0,96.634,2.5401,0.2641,7.749
1529.5,98.14,2.5332,0.2612,7.659
1530.0,99.347,2.527,0.2571,7.515
1530.5,100.625,2.5224,0.252,7.53
1531.0,100.548,2.5359,0.253,7.568
1531.5,100.498,2.5644,0.2578,7.605
1532.0,100.251,2.5729,0.2626,7.643
1532.5,100.265,2.5556,0.2657,7.68
1533.0,100.382,2.5255,0.2563,7.718
1533.5,104.0,2.5055,0.2524,7.755
1534.0,107.367,2.494,0.2545,7.801
1534.5,108.051,2.4867,0.2566,7.738
1535.0,104.574,2.4917,0.25,7.66
1535.5,101.369,2.5107,0.242,7.583
1536.0,98.871,2.5397,0.2334,7.505
1536.5,97.202,2.5518,0.2395,7.427
1537.0,97.881,2.5433,0.2505,7.349
1537.5,98.631,2.538,0.2619,7.24
1538.0,98.389,2.5414,0.273,7.249
1538.5,96.251,2.5479,0.2837,7.263
1539.0,93.866,2.5515,0.2909,7.278
1539.5,94.722,2.5529,0.2896,7.293
1540.0,95.594,2.5549,0.2806,7.308
1540.5,96.144,2.553,0.2689,7.323
1541.0,96.596,2.5409,0.2557,7.338
1541.5,97.802,2.5217,0.2494,7.353
1542.0,98.918,2.5076,0.2563,7.375
1542.5,99.38,2.5142,0.2676,7.37
1543.0,98.536,2.5387,0.281,7.351
1543.5,98.584,2.5567,0.2894,7.332
1544.0,99.26,2.5648,0.2785,7.315
1544.5,102.187,2.5583,0.2641,7.297
1545.0,105.144,2.5316,0.2591,7.279
1545.5,104.809,2.5205,0.2581,7.261
1546.0,102.162,2.542,0.2625,7.24
1546.5,100.164,2.5685,0.2683,7.091
1547.0,99.544,2.579,0.2728,6.905
1547.5,99.53,2.5773,0.2718,6.72
1548.0,99.459,2.5714,0.271,6.763
1548.5,99.53,2.5629,0.2712,6.806
1549.0,99.551,2.5473,0.2733,6.85
1549.5,99.684,2.5323,0.2759,6.893
1550.0,101.949,2.5169,0.2749,6.936
1550.5,104.048,2.5024,0.272,6.98
1551.0,103.839,2.4874,0.273,7.023
1551.5,101.134,2.488,0.274,7.066
1552.0,100.285,2.5325,0.2711,7.11
1552.5,98.95,2.5982,0.2664,7.153
1553.0,99.293,2.5854,0.2678,7.197
1553.5,99.868,2.5636,0.2698,7.24
1554.0,100.692,2.549,0.2709,7.173
1554.5,102.546,2.5468,0.2669,7.105
1555.0,103.767,2.5238,0.262,7.038
1555.5,103.665,2.466,0.2594,6.971
1556.0,103.053,2.4792,0.2605,6.904
1556.5,102.366,2.5262,0.2647,6.836
1557.0,100.725,2.5653,0.2695,6.769
1557.5,99.752,2.5702,0.2771,6.702
1558.0,100.679,2.5729,0.2905,6.634
1558.5,102.894,2.5704,0.2928,6.596
1559.0,105.276,2.5506,0.2849,6.659
1559.5,103.736,2.5311,0.2751,6.722
1560.0,101.213,2.54,0.2732,6.784
1560.5,98.565,2.5558,0.2825,6.847
1561.0,97.671,2.5726,0.2946,6.909
1561.5,99.526,2.5778,0.3,6.972
1562.0,100.353,2.577,0.2958,7.034
1562.5,100.737,2.5761,0.2844,7.097
1563.0,101.127,2.5741,0.2714,7.159
